,User_ID,Game_id,Game_name,Rating
7722,62990992,215530,The Incredible Adventures of Van Helsing,2.2427375677006403
3682,193304011,304930,Unturned,1.024750875972278
53368,108114779,49520,Borderlands 2,2.003515985159631
40546,221434031,570,Dota 2,1.0182229608165383
57296,65117175,202750,Alan Wakes American Nightmare,2.2639225181598057
26324,65398650,250030,Lilly Looking Through,5.0
50552,33013552,256290,Child of Light,1.0910151691948662
24814,69954842,286690,Metro 2033 Redux,1.5568868857865223
8511,118031880,72850,The Elder Scrolls V Skyrim,1.0826584548020644
4813,45411694,201270,Total War SHOGUN 2,2.6329664054817097
45523,127344335,230050,DLC Quest,1.6863905325443782
54141,126345126,8870,BioShock Infinite,1.3503293486216168
6258,179390131,15300,Tom Clancys Ghost Recon,2.5476961293343914
23705,115287826,338540,Navy Field 2 Conqueror of the Ocean,1.880636604774536
42971,191377488,570,Dota 2,1.0001666523036237
27952,10599862,24400,King Arthur The Roleplaying Wargame,2.411382113821138
3716,233407123,304930,Unturned,1.018761959195852
35848,2259650,377160,Fallout 4,3.3625078975731224
56791,95181268,13140,Americas Army 3,1.0235432607416128
19199,11373749,38720,RUSH,1.0491803278688518
15194,58217836,8930,Sid Meiers Civilization V,1.3089240472724732
53659,167815968,49520,Borderlands 2,1.0003529219733625
43861,119619506,70000,Dino DDay,2.0383912248628877
47890,20207081,730,CounterStrike Global Offensive,1.1884502849693082
26230,72978546,208090,Loadout,1.1023003286183752
6239,157058673,359550,Tom Clancys Rainbow Six Siege,2.40400216333153
28924,150033540,222880,Insurgency,1.0257218074317027
429,67579257,200510,XCOM Enemy Unknown,1.0062369251958765
4029,300444723,391540,Undertale,1.7620332883490786
46790,22898075,240,CounterStrike Source,1.0270412331968095
12119,72842694,258200,Talisman Prologue,1.475
47320,208900216,730,CounterStrike Global Offensive,3.7284630989839256
52778,86332470,24740,Burnout Paradise The Ultimate Box,2.6195080933361363
40201,175290236,570,Dota 2,1.0299085877480367
40090,240429307,570,Dota 2,1.0355682466649632
11796,300345395,440,Team Fortress 2,1.0024920353330011
26469,6144819,550,Left 4 Dead 2,3.113505195450744
46069,126992940,247080,Crypt of the NecroDancer,1.036209335219236
13276,92276000,211820,Starbound,2.61763459092836
16969,90541290,9480,Saints Row 2,3.4467024788039606
21962,183574382,24240,PAYDAY The Heist,1.4697490092470256
31422,48984341,70,HalfLife,1.3269722013523682
31068,66357156,220,HalfLife 2,3.2085768607844525
4328,201122970,304050,Trove,1.036692678067407
19997,157530604,620,Portal 2,3.36526965811497
20704,32126281,400,Portal,1.2088663045382804
58028,33013552,209330,A Valley Without Wind,3.2089552238805967
44602,33013552,222980,Dead Pixels,1.5128205128205132
37371,213854339,301120,Eastside Hockey Manager,5.0
40397,110999033,570,Dota 2,1.0225029505403225
45747,46637811,335300,DARK SOULS II Scholar of the First Sin,1.001655531248152
6405,87424218,38700,Toki Tori,2.537254901960785
18264,11403772,301520,Robocraft,1.0338148319152265
14195,62990992,313020,Soul Gambler,5.0
43111,83497449,322330,Dont Starve Together,1.7669668782912549
56394,16084897,219890,Antichamber,1.0631276901004298
16501,40212239,91600,Sanctum,2.639344262295081
8032,181593489,388060,The Escapists The Walking Dead,5.0
53747,54761333,216890,Blood Bowl Chaos Edition,1.7893961708394697
5017,62539628,201270,Total War SHOGUN 2,1.0434222631094765
40649,147619919,570,Dota 2,1.0157993718145302
52803,99616757,24740,Burnout Paradise The Ultimate Box,1.3170065167122131
29459,218317467,6900,Hitman Codename 47,5.0
15051,70398582,8930,Sid Meiers Civilization V,2.183046103386752
38245,23492094,570,Dota 2,4.210051782415655
44890,221694858,221100,DayZ,1.154247516662236
23542,40080833,212780,New Star Soccer 5,5.0
49048,2643609,10,CounterStrike,1.4099802548914029
679,30588978,262410,World of Guns Gun Disassembly,1.3239012642986157
55795,96400571,107410,Arma 3,1.6175168463191678
25989,127272741,25010,Lugaru HD,5.0
35271,105503045,22380,Fallout New Vegas,4.21876369422028
7421,11952990,221910,The Stanley Parable,1.1318826244642288
29616,37422528,203140,Hitman Absolution,1.0472009395447677
175,54826284,22200,Zeno Clash,1.0298507462686564
6446,143062096,206440,To the Moon,1.282868525896416
40071,117531196,570,Dota 2,1.0366133888623663
20444,101687527,400,Portal,3.731557736113545
10920,93300963,440,Team Fortress 2,1.039038815983797
30169,80494893,239070,Hammerwatch,1.3148285220824083
9682,162081645,105600,Terraria,1.000681094291496
18273,149920224,301520,Robocraft,1.0299452542708316
22514,137837203,12810,Overlord II,1.047293092719353
48404,216261706,730,CounterStrike Global Offensive,1.0066722103183738
21226,66255019,246620,Plague Inc Evolved,2.567778258986574
32855,112845094,12220,Grand Theft Auto Episodes from Liberty City,2.463477283673142
12017,103840115,440,Team Fortress 2,1.000506698496516
39510,249962199,570,Dota 2,1.1035102312901683
48023,298557690,730,CounterStrike Global Offensive,1.0933118031450073
32790,126191291,12100,Grand Theft Auto III,1.9799196787148587
40822,308954355,570,Dota 2,1.0124659182796565
18148,75457821,301520,Robocraft,1.2418046303014347
26821,36404933,550,Left 4 Dead 2,1.2165093595501908
33784,156565178,4000,Garrys Mod,1.049214383824728
10318,110174573,440,Team Fortress 2,1.233042154435945
9005,50818751,113200,The Binding of Isaac,2.4452648357487035
47629,160673726,730,CounterStrike Global Offensive,1.6707231986953008
42363,294924069,570,Dota 2,1.0010757019108016
20790,67083031,400,Portal,1.0294375328543923
20577,88585138,400,Portal,1.8787454003854929
45373,65064340,50620,Darksiders,1.0164016736401669
45420,120237789,262060,Darkest Dungeon,1.065019838730323
25910,44314169,311340,METAL GEAR SOLID V GROUND ZEROES,2.2679841897233204
30696,12130111,380,HalfLife 2 Episode One,3.4280635221616493
33855,24204083,4000,Garrys Mod,1.01891190198952
45669,215721461,24200,DC Universe Online,1.044580400881339
41351,148424406,570,Dota 2,1.0061543188107485
55465,65117175,63710,BITTRIP RUNNER,4.288043478260869
10438,131876863,440,Team Fortress 2,1.1562773322093802
722,104727643,262410,World of Guns Gun Disassembly,1.0048163756773016
15274,48149238,8930,Sid Meiers Civilization V,1.146714178236507
5653,45974860,200710,Torchlight II,2.6424498324119616
44643,30061970,383150,Dead Island Definitive Edition,1.4560646900269545
17965,115996656,22230,Rock of Ages,1.452088452088451
5915,9128105,8140,Tomb Raider Underworld,4.235668789808917
31259,12610800,220,HalfLife 2,1.1162359458254092
55866,115037563,107410,Arma 3,1.0282012163437368
42743,147795278,570,Dota 2,1.0003475658067795
42412,252200924,570,Dota 2,1.000821445095509
15197,748719,8930,Sid Meiers Civilization V,1.3005891528160791
42316,57905818,570,Dota 2,1.0010757019108016
33235,33865373,8400,Geometry Wars Retro Evolved,1.2790697674418603
42239,199628395,570,Dota 2,1.0013694826220385
30110,17567828,319150,Hazard Ops,1.872901678657075
7095,171067153,261030,The Walking Dead Season Two,1.7489833641404808
49749,105243827,231430,Company of Heroes 2,1.7355498721227622
34416,82263745,33460,From Dust,1.3947614593077633
41222,249480968,570,Dota 2,1.0072622102862785
25559,128790593,42910,Magicka,1.044405492258254
35551,33706322,22380,Fallout New Vegas,1.2019025274895705
54032,145243748,8870,BioShock Infinite,3.287929305250604
49565,163930591,359800,Copa Petrobras de Marcas,5.0
3595,232959254,304930,Unturned,1.046668820357355
2757,51557405,2600,Vampire The Masquerade Bloodlines,1.014891179839632
16243,198735293,41070,Serious Sam 3 BFE,1.100583744948362
43959,44321815,6550,Devil May Cry 3 Special Edition,1.0404040404040402
46804,11813637,240,CounterStrike Source,1.0221659007759536
28184,69954842,1250,Killing Floor,1.0071471405318766
32606,17530772,12210,Grand Theft Auto IV The Complete Edition,1.992083306659839
9218,73835640,18070,The Baconing,2.4473684210526314
44688,126340495,383150,Dead Island Definitive Edition,1.066307277628033
44028,65064340,238010,Deus Ex Human Revolution Directors Cut,1.005662076952775
49703,81160212,9340,Company of Heroes Opposing Fronts,1.057636887608068
1879,123734483,230410,Warframe,1.0043878764598562
27317,24858005,500,Left 4 Dead,1.257601127033801
31981,17530772,12110,Grand Theft Auto Vice City,1.7774598283072844
13951,132300630,244850,Space Engineers,1.329788901076761
15775,157899431,47920,Shift 2 Unleashed,5.0
54886,226597231,305260,Battle Islands,1.041710114702815
4493,17995238,57690,Tropico 4,1.1225529943241073
52764,135066372,24740,Burnout Paradise The Ultimate Box,5.0
21494,49893565,238960,Path of Exile,1.5355010995915817
18693,30061970,222730,Reus,1.2290582110743005
42309,200035884,570,Dota 2,1.0010757019108016
33591,234108053,4000,Garrys Mod,1.3052208835341357
52253,59099129,42700,Call of Duty Black Ops,3.4371446920862967
36952,88775181,227300,Euro Truck Simulator 2,1.6835019164510356
12391,163930591,233720,Surgeon Simulator,3.9165996245642263
53116,54310644,26800,Braid,2.717748917748917
18349,103638409,301520,Robocraft,1.0073434030297106
11125,142591675,440,Team Fortress 2,1.0228705275940464
40335,154895569,570,Dota 2,1.0246453901792862
290,10599862,200510,XCOM Enemy Unknown,3.7624900923844544
15824,50818751,20820,Shatter,3.634989200863931
35613,115996656,22380,Fallout New Vegas,1.0835170465654105
48218,43160799,730,CounterStrike Global Offensive,1.0302430573197827
7703,67694595,272470,The Incredible Adventures of Van Helsing II,1.9337620578778123
23190,138941587,307350,Nux,2.024390243902439
20365,108160472,620,Portal 2,1.0209715808754956
53004,189441775,335330,BrickForce,1.642857142857142
5169,69856757,214950,Total War ROME II Emperor Edition,1.7578796218738773
57110,74772820,630,Alien Swarm,1.1918936877076467
22908,22301321,12830,Operation Flashpoint Dragon Rising,1.4578313253012047
8427,158655503,72850,The Elder Scrolls V Skyrim,1.2361033329430562
24759,107913460,286690,Metro 2033 Redux,2.8856765966802245
25943,98848653,235460,METAL GEAR RISING REVENGEANCE,2.211835559046871
41075,199466958,570,Dota 2,1.0089560333329084
2503,172771532,215080,WAKFU,1.169288259320414
54083,80250756,8870,BioShock Infinite,2.122550215499717
28714,36546868,377950,Jamestown,1.2911877394636004
17929,72842694,252950,Rocket League,1.0364881439084237
39361,181118785,570,Dota 2,1.142316992647125
43438,44472980,373420,Divinity Original Sin Enhanced Edition,1.1548387096774198
1325,177531835,15620,Warhammer 40000 Dawn of War II,1.1527249499143468
13484,137610845,212070,Star Conflict,1.4152010050251254
14674,198105109,3700,Sniper Elite,1.017970797454137
45468,96400571,323470,DRAGON BALL XENOVERSE,2.005501076297535
8972,83090686,250900,The Binding of Isaac Rebirth,1.0232202509093624
17988,62990992,330350,Robotex,5.0
44460,114030647,211400,Deadlight,1.0552486187845318
14453,10218563,63380,Sniper Elite V2,1.6048325929136422
134,93275329,17500,Zombie Panic Source,1.002949973368295
26708,62990992,550,Left 4 Dead 2,1.4288159253736217
22390,162214363,218620,PAYDAY 2,1.0207404990363926
40554,213893829,570,Dota 2,1.0179955965490333
19520,72978546,282440,Quake Live,1.159147424511544
22954,159114904,298260,Only If,1.0511182108626214
55799,133378280,107410,Arma 3,1.5263949916236077
19272,14544587,39120,RIFT,2.1081706063720453
21858,16645459,223470,POSTAL 2,1.0399260628465803
50023,14962163,363970,Clicker Heroes,1.538717207476
34520,170460109,339610,Freestyle 2 Street Basketball,1.040281537628584
29970,148322156,227940,Heroes Generals,1.0184270343991535
22505,69009454,12810,Overlord II,1.2650902302426883
19449,78341587,8600,RACE 07,1.0055141990625844
26026,56333620,6510,Lost Planet Extreme Condition,5.0
23737,10599862,4920,Natural Selection 2,1.3958541758373668
56455,43955374,336510,Anno Online,1.027949475947326
18811,103731895,344760,Reign Of Kings,1.0376280866789855
10897,174874492,440,Team Fortress 2,1.0419822736137276
43402,60074997,220440,DmC Devil May Cry,1.8113795791114584
49340,14153959,10,CounterStrike,1.003738983220012
8927,91859894,250900,The Binding of Isaac Rebirth,2.4404275851829857
5550,131940023,248570,Toribash,3.9655172413793114
54985,264500948,209000,Batman Arkham Origins,1.0166000614817086
28320,251634185,371310,Karos Returns,1.48780487804878
52501,65872385,42700,Call of Duty Black Ops,1.0901786351418803
21727,32126281,239030,Papers Please,1.4079040225829216
37668,81672131,39160,Dungeon Siege III,2.18759532282664
15673,91883012,3910,Sid Meiers Civilization III Complete,1.910902696365768
27899,156675178,102500,Kingdoms of Amalur Reckoning,1.0213270142180102
6497,150033540,10130,TimeShift,1.062015503875969
31137,2753525,220,HalfLife 2,1.975705936201675
567,11373749,22600,Worms Reloaded,3.514531754574812
48207,14153959,730,CounterStrike Global Offensive,1.032415491325748
50730,65398650,204360,Castle Crashers,2.3909054646988435
56991,68049243,630,Alien Swarm,2.3929568106312287
31989,116617462,12110,Grand Theft Auto Vice City,1.5097952894563047
21808,168244631,39530,Painkiller Black Edition,5.0
28308,43913966,233860,Kenshi,1.0044994375703036
20031,112763045,620,Portal 2,2.842735080233845
13632,65342306,239350,Spelunky,3.39493136219641
58153,150789931,251570,7 Days to Die,1.2252484357747528
12116,81439192,258200,Talisman Prologue,3.075
11100,143366704,440,Team Fortress 2,1.0235384483394916
2483,251706843,391460,WARMODE,1.058584214808787
38379,87201181,570,Dota 2,3.0668006811963813
7236,147859903,258520,The Vanishing of Ethan Carter,2.438444924406048
8630,103848468,72850,The Elder Scrolls V Skyrim,1.0137228044288769
28410,32126281,259080,Just Cause 2 Multiplayer Mod,1.240927111924368
57798,241862248,346110,ARK Survival Evolved,1.0349000595890594
46048,10450544,17300,Crysis,1.0263088660878696
33483,163930591,4000,Garrys Mod,1.7347808861887235
17858,53875128,252950,Rocket League,1.6526982829108774
29770,172381385,227940,Heroes Generals,1.392544324897711
3962,67708331,230290,Universe Sandbox,2.038798498122653
31455,2110581,70,HalfLife,1.092561983471076
28740,87694960,215930,Jagged Alliance 2 Wildfire,1.0294117647058818
38302,128925610,570,Dota 2,3.628810108664228
12327,132196353,355840,Survarium,1.5413826679649474
43392,11161178,220440,DmC Devil May Cry,2.903351519875293
24106,291846968,287920,Mortal Online,2.3086419753086416
51448,26122540,10180,Call of Duty Modern Warfare 2,1.7481286516221637
18238,128925610,301520,Robocraft,1.053734362289212
41980,157741885,570,Dota 2,1.0022463426644288
27328,172518437,500,Left 4 Dead,1.2020808554371314
56129,3449240,33900,Arma 2,3.798304058146578
43024,12760368,570,Dota 2,1.0000273000106268
9345,60296891,105600,Terraria,1.980081330671278
39574,215748805,570,Dota 2,1.0897991065562191
32463,115167911,12120,Grand Theft Auto San Andreas,1.0562370104731191
17847,132300630,252950,Rocket League,1.9296811120196256
39359,236026990,570,Dota 2,1.143967217169339
30619,51557405,420,HalfLife 2 Episode Two,1.510980182110337
6811,11813637,292030,The Witcher 3 Wild Hunt,3.197215444237118
21127,101596530,218230,PlanetSide 2,1.0382710707245546
56469,47457723,48240,Anno 2070,2.7306717755392125
20912,81943620,31280,Poker Night at the Inventory,1.1732776617954066
36809,243664576,331470,Everlasting Summer,1.819423368740516
11747,204041850,440,Team Fortress 2,1.0034455497764956
11362,75240572,440,Team Fortress 2,1.011092090724364
3779,301472034,304930,Unturned,1.0102134638801292
16072,101530848,41014,Serious Sam HD The Second Encounter,1.333230737662872
42812,118664413,570,Dota 2,1.0001666523036237
2820,33013552,70300,VVVVVV,1.1794392523364483
311,49342564,200510,XCOM Enemy Unknown,2.431946050597055
33266,50744279,216130,Gemini Wars,5.0
9276,241210827,105600,Terraria,3.270020499602694
57267,11403772,22610,Alien Breed Impact,1.317016317016317
30055,2083767,209270,Hero Academy,5.0
28256,181608676,220200,Kerbal Space Program,1.279313900084356
39265,154393235,570,Dota 2,1.17938388765597
47568,33282871,730,CounterStrike Global Offensive,1.895030417793884
55995,108007732,33930,Arma 2 Operation Arrowhead,1.1379195642456947
42696,191857652,570,Dota 2,1.0003475658067795
57150,81160212,630,Alien Swarm,1.0813289036544935
44383,33622085,18040,DeathSpank,2.592592592592593
57142,28997716,630,Alien Swarm,1.0940863787375497
39652,199047757,570,Dota 2,1.0767113999750988
21197,77214425,237870,Planet Explorers,1.1868365180467086
38445,158121917,570,Dota 2,2.701669151171362
47696,103731895,730,CounterStrike Global Offensive,1.4898398743879566
43012,210046841,570,Dota 2,1.0000273000106268
42082,302253205,570,Dota 2,1.0018999992461994
35755,8259307,22380,Fallout New Vegas,1.006741769984297
37547,141721383,213650,Dwarfs F2P,1.6519823788546253
4748,64787956,266110,Tower of Guns,1.2000000000000002
37307,50744279,359320,Elite Dangerous,1.0009773180763135
48374,249025556,730,CounterStrike Global Offensive,1.0088768652508406
5252,96400571,214950,Total War ROME II Emperor Edition,1.0117362689960507
24493,36546868,376870,Minecraft Story Mode A Telltale Games Series,1.465517241379311
